"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","AFE","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84625242797215","7.86640330544982","7.85979622755029","7.86150461869515","7.9048287420488","7.97141844813832","8.02934975376458","8.03304469587558","8.06187414358589","8.00109989734282","8.00266566236266","8.48953888617589","8.3041130148849","7.84327429793834","7.70499001437029","7.65924079040549","7.33140777628506","6.60359897552792","6.68720004120607","7.42590808628426","7.30225651057819","7.06266119455951","6.92087698361153","6.86900776966947","6.98736565102757","7.10626595771161","7.20303411131099","7.21603232278529","7.36289917157458","8.02340483014469","8.70814466201678",
"Afganistán","AFG","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6149997711182","13.8159999847412","13.7119998931885","13.7220001220703","14.2349996566772","14","13.8050003051758","13.8330001831055","13.8450002670288","13.8459997177124","13.8489999771118","14.3549995422363","14.2220001220703","14.0469999313354","14.3030004501343","14.1789999008179","14.4169998168945","14.1879997253418","14.4399995803833","14.4870004653931","14.1400003433228","14.4530000686646","14.2480001449585","14.1520004272461","14.0939998626709","14.0839996337891","14.0629997253418","14.0120000839233","14.0649995803833","16.863000869751","19.0900001525879",
"","AFW","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35744257985281","4.55399892323336","4.56885988158086","4.56716075420379","4.55684263441463","4.58957729804168","4.63297565534149","4.71183400793043","4.943560534995","4.98493958139007","4.94565463023585","4.88162333610469","4.87408743397332","4.88177759274266","4.88417723411851","4.79798163996814","4.7789311688379","4.79336984168467","4.82031466888375","4.83566179761367","4.79831252071592","4.858016147696","4.58903487099139","5.19642330913121","5.1395245946301","6.18751315649052","6.54440199019946","6.16972490588631","5.80486465996072","6.49166982017805","6.66770953286875",
"Angola","AGO","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60599994659424","3.58400011062622","3.5789999961853","3.50200009346008","3.44099998474121","3.40400004386902","3.37400007247925","3.33800005912781","3.29999995231628","3.25799989700317","3.21300005912781","3.15599989891052","3.12800002098084","3.07200002670288","3.0220000743866","2.9779999256134","2.92499995231628","2.87899994850159","2.84200000762939","10.9250001907349","7.72100019454956","7.71500015258789","7.74100017547607","7.75400018692017","7.7810001373291","7.80700016021729","7.80999994277954","7.8289999961853","7.83500003814697","8.77400016784668","9.11200046539307",
"Albania","ALB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2720003128052","27.1060009002686","23.0310001373291","18.9389991760254","14.1219997406006","12.9370002746582","15.7449998855591","19.7779998779297","20.3910007476807","18.5330009460449","18.9549999237061","18.2840003967285","17.4020004272461","16.7059993743896","16.4220008850098","16.0839996337891","16.3990001678467","13.7440004348755","15.7080001831055","15.878999710083","13.7489995956421","11.4820003509521","13.3559999465942","15.456000328064","17.1140003204346","14.4670000076294","12.4989995956421","11.871000289917","11.3219995498657","13.1680002212524","11.9300003051758",
"Andorra","AND","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El mundo árabe","ARB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3366746684484","15.4937099447769","17.073889881679","17.6675738707636","18.1107144726175","16.3861811568794","16.584180703704","16.5409012928132","16.5054600167875","17.8814565411483","17.7574357636397","18.241415376243","18.1032505502597","17.9056469320161","17.9156060567438","17.2349295824177","16.1545571415625","16.2172768871935","17.7671332092239","18.3473600303926","19.3518677683703","19.8019710540264","19.7902887914461","19.9532338193796","20.3248253942121","20.3080297436961","20.6099726447441","20.2087970558412","20.063529803551","21.9634847056676","22.6827369274948",
"Emiratos Árabes Unidos","ARE","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57399988174438","2.51500010490417","2.4760000705719","2.40400004386902","2.35899996757507","2.43600010871887","2.50099992752075","2.61400008201599","2.67899990081787","2.71700000762939","3.64299988746643","4.51399993896484","5.33099985122681","6.21299982070923","7.20800018310547","6.93900012969971","6.83199977874756","6.61199998855591","6.47399997711182","6.10900020599365","5.73899984359741","5.44500017166138","5.10699987411499","4.78900003433228","4.46999979019165","4.20800018310547","7.11100006103516","6.58300018310547","5.89200019836426","7.46999979019165","8.125",
"Argentina","ARG","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74499988555908","6.70800018310547","12.5299997329712","13.9020004272461","22.1679992675781","19.173999786377","17.6030006408691","14.0159997940063","15.1400003433228","16.3379993438721","17.193000793457","18.8269996643066","17.5510005950928","15.7810001373291","13.5629997253418","12.3900003433228","10.460000038147","9.7209997177124","9.85299968719482","9.1879997253418","8.50100040435791","8.81900024414063","8.48400020599365","8.37399959564209","8.62399959564209","9.23400020599365","9.47299957275391","10.5410003662109","10.6979999542236","12.375","13.2770004272461",
"Armenia","ARM","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13700008392334","2.41300010681152","7.46799993515015","8.59200000762939","10.2349996566772","14.8649997711182","17.1229991912842","13.6569995880127","15.2390003204346","14.5769996643066","13.9440002441406","13.3090000152588","12.6129999160767","11.8380002975464","11.1870002746582","10.4659996032715","9.76700019836426","15.0170001983643","19.6889991760254","21.2919998168945","19.6499996185303","18.1790008544922","18.1420001983643","19.4680004119873","19.2560005187988","17.4909992218018","17.4689998626709","20.4069995880127","19.2919998168945","22.2840003967285","22.3010005950928",
"Samoa Americana","ASM","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.14799976348877","9.92700004577637","9.99300003051758","9.36200046539307","8.10900020599365","8.24199962615967","8.06900024414063","7.33300018310547","6.65399980545044","6.05499982833862","6.44299983978271","6.16300010681152","5.98000001907349","5.53499984741211","5.21799993515015","4.91800022125244","4.78800010681152","4.56500005722046","5.40100002288818","5.38000011444092","5.30499982833862","5.32399988174438","5.60599994659424","6.17199993133545","6.06599998474121","5.78000020980835","5.67000007629395","5.32100009918213","5.10099983215332","6.35400009155273","4.80399990081787",
"Austria","AUT","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.54399991035461","3.77099990844727","4.49900007247925","3.96700000762939","4.90399980545044","5.20599985122681","5.26900005340576","5.58799982070923","4.76200008392334","4.59999990463257","4.13299989700317","4.52899980545044","4.34200000762939","5.88500022888184","5.85900020599365","5.59899997711182","5.30000019073486","4.41099977493286","5.08500003814697","4.63199996948242","4.57600021362305","4.79500007629395","5.28700017929077","5.38100004196167","5.30600023269653","5.53800010681152","5.03200006484985","4.65299987792969","4.35099983215332","5.22700023651123","6.2519998550415",
"Azerbaiyán","AZE","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96399998664856","1.92999994754791","4.82800006866455","6.76300001144409","7.73400020599365","8.70600032806396","9.78899955749512","10.7670001983643","11.7510004043579","12.7130002975464","11.5150003433228","10.3760004043579","9.27200031280518","8.04100036621094","7.28599977493286","6.33500003814697","5.50099992752075","5.54400014877319","6.57499980926514","6.90700006484985","6.44600009918213","6.0939998626709","5.94500017166138","5.83900022506714","5.86700010299683","5.90799999237061","5.92700004577637","5.76599979400635","5.71199989318848","7.47200012207031","7.74599981307983",
"Burundi","BDI","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2849999666214","1.28900003433228","1.30099999904633","1.28900003433228","1.29200005531311","1.28400003910065","1.2610000371933","1.23699998855591","1.24100005626678","1.23199999332428","1.21599996089935","1.20099997520447","1.2039999961853","1.18099999427795","1.17900002002716","1.15900003910065","1.15299999713898","1.13900005817413","1.14300000667572","1.14199995994568","1.14600002765656","1.14699995517731","1.14800000190735","1.15199995040894","1.18499994277954","1.192999958992","1.2059999704361","1.21800005435944","1.23300004005432","1.33700001239777","1.42799997329712",
"Bélgica","BEL","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.668999671936","9.51000022888184","10.831000328064","12.4350004196167","12.2189998626709","12.4049997329712","11.5559997558594","11.701000213623","10.2180004119873","8.28499984741211","6.92399978637695","7.80299997329712","7.99900007247925","8.27799987792969","9.50899982452393","9.3149995803833","8.44799995422363","7.60400009155273","8.11299991607666","8.51399993896484","7.17799997329712","7.40899991989136","8.17500019073486","7.93800020217896","7.76900005340576","7.55999994277954","7.05800008773804","5.56500005722046","4.93900012969971","5.35300016403198","6.54699993133545",
"Benin","BEN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.589999973773956","0.579999983310699","0.560999989509583","0.555000007152557","0.533999979496002","0.523000001907349","0.505999982357025","0.493999987840652","0.476999998092651","0.46000000834465","0.444000005722046","0.426999986171722","0.515999972820282","0.601999998092651","0.697000026702881","0.779999971389771","0.864000022411346","0.957000017166138","1.05599999427795","1.14699995517731","2.87299990653992","2.69799995422363","2.51799988746643","2.3659999370575","2.24300003051758","2.06699991226196","1.8860000371933","1.7150000333786","1.71700000762939","1.8400000333786","1.86000001430511",
"Burkina Faso","BFA","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75","2.78200006484985","2.74799990653992","2.74300003051758","2.68499994277954","2.62400007247925","2.61700010299683","2.58200001716614","2.69600009918213","2.84200000762939","2.93199992179871","3.06399989128113","3.16300010681152","3.93199992179871","4.66499996185303","4.31199979782104","3.92700004577637","3.9760000705719","4.05900001525879","4.07999992370605","4.15700006484985","4.22200012207031","4.29199981689453","4.36999988555908","4.44099998474121","4.49300003051758","4.55999994277954","4.62400007247925","4.64099979400635","4.84200000762939","4.78200006484985",
"Bangladesh","BGD","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08400011062622","2.14100003242493","2.11999988555908","2.09800004959106","2.13499999046326","2.11999988555908","2.40899991989136","2.72699999809265","3.00500011444092","3.33100008964539","3.83100008964539","4.27199983596802","4.83599996566772","5.89400005340576","7.05000019073486","6.46400022506714","6.84800004959106","7.10400009155273","7.36600017547607","4.43900012969971","5.54500007629395","6.59899997711182","7.58799982070923","7.48199987411499","7.41800022125244","7.35699987411499","6.71000003814697","6.74399995803833","6.75500011444092","8","7.87200021743774",
"Bulgaria","BGR","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9750003814697","15.1180000305176","16.1889991760254","12.6239995956421","10.9390001296997","12.3070001602173","13.4879999160767","11.7740001678467","14.1540002822876","15.8149995803833","18.8549995422363","17.3560009002686","13.1890001296997","11.6230001449585","9.83300018310547","9.30099964141846","7.29099988937378","5.76000022888184","6.6269998550415","9.60900020599365","10.1099996566772","10.8400001525879","11.8409996032715","10.3979997634888","8.41399955749512","6.96400022506714","5.94600009918213","4.65000009536743","3.86899995803833","4.76399993896484","5.31699991226196",
"Bahrein","BHR","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6010000705719","3.68300008773804","3.54500007629395","3.7409999370575","3.6340000629425","3.58999991416931","3.56800007820129","3.50600004196167","3.48799991607666","3.45700001716614","3.52500009536743","3.52999997138977","3.50399994850159","3.5220000743866","3.55599999427795","3.59999990463257","3.6029999256134","3.66599988937378","3.74600005149841","3.70700001716614","3.86999988555908","3.90499997138977","3.81900000572205","3.80200004577637","3.82299995422363","3.81900000572205","3.83699989318848","3.91599988937378","3.93199992179871","5.18900012969971","5.63100004196167",
